Date,Open,High,Low,Close,Adj Close,Volume,S&P500,SOX,VIX,KOSPI,kosATR14,kosATR30,kosATR60,kosATR90,kosADX14,kosADX30,kosADX60,kosADX90,log_return,CCI,MA5,MA10,MA20,MA60,MA20_ratio,MA60_ratio,MA20_volume,MA60_volumne,RASD5,RASD10,MACD,CCI14,CCI30,CCI60,ATR14,ATR30,ATR60,ATR90,ub,middle,lb,MTM1,MTM3,MTM6,ROC60,ROC90,WPR14,WPR30,WPR60,WPR90,ADXR14,ADXR30,ADXR60,ADXR90,ADX14,ADX30,ADX60,ADX90
2008-10-27,8150.0,8760.0,8060.0,8760.0,6929.35888671875,48100000,848.9199829101562,212.57000732421875,80.05999755859375,946.4500122070312,70.78499303407885,56.922436998709856,47.29616998485066,43.549701036446436,36.314667908331046,33.31596492877645,21.149420768991007,14.953487438545954,0.08576686487815023,-193.09035295618986,9358.0,9945.0,10262.5,10758.5,0.8535931790499391,0.8142399033322489,34745660.0,28765313.333333332,520.670601998832,451.05156029948256,-452.62399517551603,-189.92313573986823,-291.54209022656465,-271.3710796558423,598.9473131007661,494.85925867186626,437.81698426886,413.6701986135022,11714.696612032958,10262.5,8810.303387967042,720.0,-1400.0,-1260.0,-22.477876106194692,-19.33701657458563,-77.21518987341771,-78.69822485207101,-82.0,-86.56716417910448,20.176537269033588,13.278798089290946,8.684455480118036,6.432100579868699,24.09148682587084,14.370903140477894,8.623642888602673,5.874788418181885
2008-10-28,8600.0,9530.0,8530.0,9270.0,7332.77978515625,49703350,940.510009765625,232.41000366210938,66.95999908447266,999.1599731445312,73.67463569124286,58.733022106565365,48.361900322342734,44.30181536086786,37.52991116540004,33.66568533208043,21.342185888438706,15.066487947242278,0.05658738181558063,-96.58244871862782,9136.0,9752.0,10187.0,10724.0,0.9099833120643958,0.8644162625885864,35335927.5,29184304.166666668,596.9447102096016,493.2105569618956,-459.00433149200217,-95.20039410253673,-177.38573768051322,-206.14972643016443,627.5939335935685,511.6972833828041,447.1867011977123,420.1849741844633,11680.159067212868,10187.0,8693.840932787132,510.0,-180.0,-1150.0,-18.253968253968257,-11.71428571428571,-61.075949367088604,-63.609467455621306,-69.25,-77.05223880597015,20.103798930548038,13.455547361249788,8.70316058460944,6.44982327209544,24.519060141202072,14.72889462752312,8.784016245941094,5.964056165405372
2008-10-29,9780.0,10060.0,8850.0,9500.0,7514.71533203125,64873450,930.0900268554688,225.94000244140625,69.95999908447266,968.969970703125,79.69644603249337,62.04125405197153,50.18886832478286,45.56490608428878,38.483059566394964,33.70108335541827,21.504796124329744,15.165501385526314,0.024508464519417412,-47.58108946931338,9004.0,9608.0,10129.0,10686.666666666666,0.9379010761180768,0.8889582033686838,37290165.0,29909401.666666668,674.5942007709326,518.9833210033025,-440.4247735463214,-47.3087134926381,-116.60194988406923,-165.26879246931347,669.1943669083137,534.9740406033773,459.90025617775046,428.96069669352477,11634.229550600174,10129.0,8623.770449399826,230.0,1460.0,-880.0,-19.080068143100515,-9.523809523809524,-53.79746835443038,-56.80473372781066,-63.5,-72.76119402985074,20.018136129955177,13.58588404460696,8.675322898436647,6.456375413650536,23.909747734120177,14.809430010400392,8.867700920384284,6.018092849273781
2008-10-30,10140.0,10920.0,9820.0,10740.0,8495.58203125,54704850,954.0900268554688,235.05999755859372,62.9000015258789,1084.719970703125,82.99813159769475,64.17054704841624,51.45105458512503,46.45774094941127,38.64487085192468,33.785750428555275,21.65367697741818,15.258065254552555,0.1226831248260267,53.665622394224044,9262.0,9674.0,10138.0,10673.0,1.0593805484316434,1.0062775227208844,38656350.0,30430475.0,783.1873531604526,568.5275528036947,-321.93167517239635,55.27954561007334,11.191518007404623,-56.49810662468606,722.823340700577,564.4749059165981,475.901918574788,439.9722445080412,11655.532207236472,10138.0,8620.467792763528,1240.0,1980.0,580.0,-7.09342560553633,3.868471953578334,-14.556962025316455,-20.118343195266274,-32.5,-45.564516129032256,19.245801519182933,13.29206638578691,8.609186245071264,6.423167249142716,22.378381348136077,14.510248265402176,8.839301114651505,6.01919012516001
2008-10-31,10740.0,11000.0,10300.0,10540.0,8337.37890625,61573650,968.75,239.47000122070312,59.88999938964844,1113.06005859375,84.0125560008728,65.27153125487528,52.21353822940941,47.02154464155322,37.536676642141856,33.51657380558611,21.736059935231317,15.330997049580002,-0.018797380196010228,67.52462031935572,9762.0,9726.0,10137.0,10657.666666666666,1.039755351681957,0.9889594345228787,41735032.5,31047896.666666668,755.77498692522,597.8759299220367,-241.38088100282584,66.69392762216319,28.440760325853553,-41.95460649133717,721.1931020791072,568.9924090527114,479.63688659854154,442.8614417912852,11653.444525856452,10137.0,8620.555474143548,-200.0,1270.0,1090.0,-8.027923211169286,-5.555555555555558,-20.886075949367086,-26.035502958579883,-37.5,-48.559670781893004,18.024686358885223,12.93927573693065,8.529119695062889,6.387191804836753,21.065721876773747,14.188562045886227,8.801568609787989,6.0155797951253245
2008-11-03,10620.0,10900.0,10280.0,10320.0,8163.3544921875,44058100,966.2999877929688,237.1000061035156,53.68000030517578,1129.0799560546875,81.55094834567656,64.74748184065028,52.16914673938801,47.04963913251513,36.57740660284986,33.18126036786042,21.821584296136432,15.395783318963941,-0.0210937129176184,63.58302832678299,10074.0,9716.0,10136.0,10634.666666666666,1.0181531176006313,0.9704112337011034,42359077.5,31417381.666666668,698.1485948588456,609.409598428839,-193.07036271039397,62.17564870259485,17.433628318583704,-52.9357238891347,713.965023359171,570.6926620842877,481.97627182189916,444.8296479936042,11651.934035504184,10136.0,8620.065964495816,-220.0,820.0,2280.0,-11.794871794871797,-7.5268817204301115,-24.0,-31.736526946107787,-43.0,-53.08641975308642,17.039640464522883,12.605102121505745,8.466177574584622,6.362958700677025,19.815569462890046,13.885131365014393,8.766635382961281,6.0130634404853405
2008-11-04,10320.0,10440.0,10120.0,10280.0,8131.71484375,39167400,1005.75,247.7100067138672,47.72999954223633,1153.3499755859375,78.58587467757017,63.923896345701515,51.966992910268,46.971753330955934,36.259878329390496,32.8814870932761,21.911207478839337,15.473811174851342,-0.0038833450225552895,45.8330309142531,10276.0,9706.0,10119.0,10607.666666666666,1.015910663109003,0.9691103918549477,42839060.0,31547281.666666668,640.8474184787045,618.8960643441532,-156.21089267831485,45.89562024652514,-8.155812538040834,-76.09827309146047,685.8246645478017,562.3362400148114,479.2766672915342,443.44265190478643,11620.398015184515,10119.0,8617.601984815485,-40.0,-460.0,1520.0,-13.613445378151257,-8.214285714285719,-24.324324324324323,-32.93413173652695,-42.26804123711341,-53.90946502057613,16.66069359226426,12.309964806497144,8.403782318259717,6.343219003724176,18.40438566876878,13.652807335049733,8.74971956155237,6.019023346329344
2008-11-05,10400.0,10520.0,10100.0,10300.0,8147.53271484375,40923450,952.77001953125,236.25,54.56000137329102,1181.5,77.57759582225266,63.9420988242823,52.17537587348228,47.166177968424485,35.63439463627644,32.4107747237344,21.93576807135601,15.529833868515311,0.0019433178363817574,47.74333691342866,10436.0,9720.0,10106.0,10583.666666666666,1.0191965169206412,0.9731976945608013,43253255.0,31905237.5,566.861365760977,620.7277832659549,-123.95676780784561,47.64452370337351,-0.1272912423632783,-71.51389249545572,666.837188508673,557.5916986809845,478.2887228366753,443.18217799473325,11596.361030086335,10106.0,8615.638969913665,20.0,-240.0,1030.0,-12.265758091993185,-8.687943262411347,-23.64864864864865,-32.33532934131737,-38.58695652173913,-53.49794238683128,16.50683891216811,12.021150939927995,8.329677019137975,6.315635848041148,17.217699297335436,13.393041630740667,8.722904561804397,6.020105609683607
2008-11-06,10000.0,10180.0,9700.0,9830.0,7775.75390625,38703200,904.8800048828124,219.44000244140625,63.68000030517578,1092.219970703125,79.15847904477035,65.13436089472289,52.96761895788258,47.749997779191986,35.52849236083897,32.0549050456592,21.993653910764696,15.604839005011927,-0.046704728245932345,5.674129199924499,10254.0,9758.0,10056.5,10554.166666666666,0.9774772535176254,0.9313857086458746,43398717.5,32221878.333333332,434.64400426023377,608.9156787103432,-134.76670680895404,5.069593753536324,-51.70622552545405,-116.69079899960516,662.0631036151963,559.0053087249518,480.3172441227307,444.9245982392362,11514.118262783504,10056.5,8598.881737216496,-470.0,-490.0,330.0,-15.258620689655178,-13.315696649029984,-39.527027027027025,-44.409937888198755,-51.358695652173914,-61.25541125541125,16.426269248345484,11.818195791767273,8.278488489954261,6.299545892893544,16.518191450837843,13.29439796228748,8.739899841957554,6.042179773961458
2008-11-07,9400.0,9910.0,9260.0,9790.0,7744.11279296875,49487350,930.989990234375,223.19000244140625,56.099998474121094,1134.489990234375,80.34573263420639,66.15588317479462,53.68115913019912,48.28366479605513,35.407793831081364,31.758075770685657,22.07540685207419,15.699443554843636,-0.004077503722591858,-18.947858861171888,10104.0,9933.0,10025.0,10524.0,0.9765586034912718,0.9302546560243253,43665075.0,33046667.5,331.0905850429314,543.4327859840757,-144.89111250145834,-17.820527588987265,-79.27461139896411,-143.16539476059847,661.201453356968,562.0384651007867,483.1452900540186,447.20321381435576,11477.053718014591,10025.0,8572.946281985409,-40.0,-490.0,-950.0,-15.603448275862064,-11.482820976491858,-40.87837837837838,-45.65217391304348,-52.44565217391305,-61.28318584070796,16.531292607793038,11.762422442285745,8.248956922660435,6.305011024385021,16.509127570213696,13.355457861753074,8.80232801279692,6.08640063032616
2008-11-10,9870.0,9990.0,9440.0,9490.0,7506.806640625,45419600,919.2100219726562,214.47999572753903,59.97999954223633,1152.4599609375,77.56674754649522,65.33201844917647,53.47713883479998,48.2076234250573,35.37956610650485,31.457090512930915,22.1370753886979,15.791453221485906,-0.03112275402674047,-12.745524865981904,9938.0,10006.0,9975.5,10489.166666666666,0.9513307603628891,0.9047429887979662,44411752.5,33528510.0,276.685104756076,487.41684980746095,-175.1037823459974,-13.988978380669803,-73.59888837424758,-141.32351926124258,653.2584924028989,561.6371829307604,484.25953521978494,448.3454003275296,11429.631699675101,9975.5,8521.368300324899,-300.0,-810.0,-1050.0,-18.04835924006909,-12.775735294117652,-51.01351351351351,-54.11392405063291,-58.092485549132945,-66.43518518518518,16.883597997865472,11.823732215508597,8.229948731510445,6.313297863722985,16.34597472583848,13.37703593046848,8.853239924424976,6.1252260346159435
2008-11-11,9260.0,9580.0,9130.0,9410.0,7443.52294921875,34532350,898.9500122070312,211.42999267578125,61.43999862670898,1128.72998046875,75.2976976380402,64.68095279514142,53.34918733468873,48.1808725962025,35.599447521222416,31.324897786938102,22.19648048139628,15.885860119568608,-0.008465909596963972,-40.065177140159804,9764.0,10020.0,9886.0,10458.0,0.95185110256929,0.8997896347293938,44485765.0,33806260.833333336,255.13017594118486,447.98879720994483,-203.16095920600856,-39.68156516044508,-100.00000000000072,-168.0950883262568,638.7400286598347,557.915943499735,483.6885429661218,448.3637847683348,11244.873062504368,9886.0,8527.126937495632,-80.0,-420.0,-910.0,-16.578014184397162,-12.708719851577,-53.71621621621621,-56.64556962025316,-59.46745562130178,-67.68867924528303,17.849195310350545,11.936952172131718,8.239096356123932,6.341017349253076,16.636049255832813,13.5058024152421,8.93495442996313,6.179168666159563
2008-11-12,9340.0,9780.0,9190.0,9610.0,7601.72998046875,30403150,852.2999877929688,200.7899932861328,66.45999908447266,1123.8599853515623,73.24429415161771,64.07658932957422,53.235868359579335,48.162752332112746,36.140074731519626,31.199998125462763,22.28160822579372,15.986415504415849,0.021031598945538098,-22.868736585451718,9626.0,10031.0,9819.5,10431.5,0.9786649014715617,0.9212481426448736,44433572.5,33946129.166666664,252.13843031512516,409.4998980380512,-206.8734372677718,-22.113478691774002,-72.85625890377523,-145.8008725459647,635.258598041275,558.9854120497439,485.46040058335313,449.9375204931311,11093.037985299221,9819.5,8545.962014700779,200.0,-180.0,-670.0,-14.196428571428577,-9.849906191369605,-46.95945945945946,-50.31645569620253,-53.55029585798817,-62.97169811320755,19.082657876296263,12.028165348066631,8.239366510435906,6.3742471018949,16.495269333871068,13.53450010106395,8.988880036790627,6.220185617964582
2008-11-13,9300.0,9480.0,9120.0,9480.0,7498.89697265625,36855000,911.2899780273438,215.1499938964844,59.83000183105469,1088.43994140625,73.97827453587716,64.72470366963007,53.740604212440516,48.55561085654761,36.984446102533624,31.17808991860599,22.38605786610118,16.109254434009067,-0.013619910983913531,-55.06394961737651,9556.0,9905.0,9789.5,10405.166666666666,0.968384493590071,0.9110858387659977,43929755.0,34267470.0,232.47423672567623,333.55912049295506,-217.79491224758385,-54.65264499681311,-86.09988753280322,-159.6271420873765,624.8829838954697,556.6858983147524,485.53606057363055,450.38265915431856,11065.344426252668,9789.5,8513.655573747332,-130.0,-10.0,-820.0,-14.28571428571429,-10.22727272727273,-51.70068027210885,-54.43037974683544,-57.396449704142015,-66.0377358490566,20.281828978695557,12.128891170981642,8.253697584603307,6.406651897321412,16.472171131520277,13.587347369714267,9.04913343983174,6.264277365929296
2008-11-14,9690.0,9720.0,9220.0,9260.0,7324.8701171875,29588450,873.2899780273438,201.3800048828125,66.30999755859375,1088.260009765625,72.33411799815825,64.26588298090283,53.69426219236338,48.582327213783884,37.00435135482633,31.17571405407257,22.471772105970793,16.21847906398657,-0.02348051610991824,-62.60356118498878,9450.0,9777.0,9751.5,10373.833333333334,0.9495974978208481,0.8926304966020275,43182085.0,34496669.166666664,207.27452539982633,269.18255522137895,-241.41948766199494,-64.580783353733,-74.54604673886526,-150.21487907048638,615.962770760079,554.7963683709274,485.7771262307367,450.9339629414928,11042.798183999343,9751.5,8460.201816000657,-220.0,-150.0,-570.0,-16.876122082585276,-12.310606060606055,-70.44534412955466,-61.392405063291136,-63.905325443786985,-71.22641509433963,20.230951881796994,12.255713732950065,8.245257108260123,6.424665376088782,15.942843622391914,13.522346005878953,9.076625167452248,6.293094911185046
2008-11-17,9290.0,9290.0,8840.0,9010.0,7127.11376953125,32580350,850.75,195.72000122070312,69.15000152587889,1078.3199462890623,71.04311026726305,63.93235387372692,53.70369131858442,48.64541257547102,36.6213096681854,31.252084715855094,22.585577610890972,16.33751908681885,-0.027369071739005806,-115.23732530541047,9354.0,9646.0,9681.0,10337.333333333334,0.9306889784113211,0.8715980910615245,43432900.0,34797202.5,186.31510842193288,231.50010658900456,-277.1205711044877,-115.87036756155516,-107.1590247688033,-183.41696541766703,604.108287134359,551.3031560918965,485.18084079355776,450.9235855754762,10972.571136252278,9681.0,8389.428863747722,-250.0,-600.0,-780.0,-19.553571428571427,-12.862669245647973,-92.12962962962962,-69.30379746835443,-71.301775147929,-77.12264150943396,19.987454301000824,12.35299387094032,8.278933093757548,6.457142153072036,16.065160867881467,13.598568862932158,9.143135906907542,6.34080069497801
2008-11-18,8770.0,8890.0,8620.0,8700.0,6881.8974609375,33973750,859.1199951171875,191.88999938964844,67.63999938964844,1036.1600341796877,68.9843145841103,63.208607768040174,53.51229597499342,48.57401877688939,36.20828175013752,31.401039807194273,22.699779552252373,16.444026004442666,-0.03501194390287658,-139.6499704074336,9212.0,9488.0,9597.0,10302.333333333334,0.9065332916536417,0.8444688905425954,43906310.0,34818918.333333336,188.98272152732494,222.05644873425499,-326.6627809684978,-140.13511650351575,-130.20293289883,-208.59336475803184,588.8148380533332,545.9263842221667,483.59449344699846,450.24665684685976,10914.074029810017,9597.0,8279.925970189983,-310.0,-780.0,-790.0,-19.444444444444443,-18.07909604519774,-96.63865546218487,-79.1139240506329,-80.4733727810651,-84.43396226415095,19.442194458751317,12.485615927961582,8.35413096198689,6.49174841572248,16.506007569366556,13.74942013867829,9.230816345392146,6.3988875689258595
2008-11-19,8700.0,8870.0,8480.0,8760.0,6929.35888671875,30987100,806.5800170898438,178.0500030517578,74.26000213623047,1016.8200073242188,67.211862321685,62.57398693944404,53.35659075724614,48.525085045036796,35.55543388202732,31.6007386065533,22.83835524638239,16.552421613054584,0.006872888521182117,-130.33269033116616,9042.0,9334.0,9527.0,10271.666666666666,0.9194919701899864,0.8528314132727568,43764195.0,34762740.833333336,215.36994877245428,233.75418954378978,-356.9689250959309,-130.10798122065705,-122.4235075957493,-203.80769598359248,574.6137781923809,540.7288380814277,482.03458522288184,449.5772495485613,10865.582832700315,9527.0,8188.4171672996845,60.0,-500.0,-650.0,-17.35849056603773,-17.04545454545454,-88.88888888888889,-77.21518987341771,-78.69822485207101,-83.01886792452831,19.092554381855663,12.552326598029918,8.435103424626774,6.513445924030215,17.11938688693758,13.943768729130655,9.331091227664075,6.46322466126921
2008-11-20,8440.0,8630.0,8390.0,8460.0,6692.052734375,28092450,752.4400024414062,171.32000732421875,80.86000061035156,948.6900024414062,67.36672964747983,62.80085420422299,53.62364765933891,48.75680637656764,35.15672894893334,31.96449212589291,22.9941578320594,16.67997803521056,-0.034846632878272034,-139.11363798585703,8838.0,9197.0,9477.5,10239.0,0.8926404642574518,0.8262525637269265,42667667.5,34776264.166666664,243.4905313800463,237.98238405286128,-400.5766571035092,-139.5387423261984,-133.7169427492008,-217.40597768794999,559.9985083214966,535.0378768120468,480.1673421358338,448.6930578869106,10894.720871988555,9477.5,8060.279128011445,-300.0,-550.0,-1150.0,-18.809980806142036,-21.811460258780034,-97.21115537848605,-86.70886075949366,-87.57396449704143,-90.09433962264151,18.818603261451145,12.742575052173876,8.530250483722385,6.533566981762751,17.821637060012243,14.162965617119136,9.438735107496946,6.531277933901789
2008-11-21,8380.0,8920.0,8220.0,8880.0,7024.2822265625,31568650,800.030029296875,180.22000122070312,72.66999816894531,1003.72998046875,69.63339007165538,64.01082491694682,54.38158645811555,49.31617492333842,34.92314095466712,32.204019273401094,23.151784491917567,16.815972307386698,0.04845237253989536,-103.29655936588748,8762.0,9106.0,9519.5,10215.0,0.9328221020011556,0.869309838472834,41264782.5,34694809.166666664,257.4773271807944,232.37592629031042,-396.6730094501472,-101.65189968463712,-106.86578743211807,-192.4824509235508,569.9986148699611,540.5366142516452,483.8312197669032,451.48535724372266,10807.746482626675,9519.5,8231.253517373325,420.0,180.0,-600.0,-13.953488372093027,-14.779270633397312,-71.30434782608695,-73.41772151898734,-75.14792899408285,-80.18867924528303,18.07981014513097,12.805862257072441,8.618841096203692,6.535903133552098,17.75523462149316,14.224233796669868,9.50494454394697,6.58033282382481
2008-11-24,8840.0,9080.0,8720.0,8800.0,6960.99951171875,29133500,851.8099975585938,191.1999969482422,64.69999694824219,970.1400146484376,67.87386220939429,63.37713075304859,54.225226683813624,49.268217424190226,34.22127755729052,32.22437115705041,23.307172249007706,16.942623196604956,-0.009049963803617337,-59.57444685344147,8720.0,9037.0,9521.5,10193.0,0.9242241243501549,0.8633375846168939,40316457.5,34583835.833333336,244.83165909666883,215.5733837593009,-395.47587229209967,-60.48575432041119,-82.16474498805461,-168.15944335467657,554.998713807821,534.5187271099237,481.7673661041215,450.4688532743479,10805.13974696953,9521.5,8237.86025303047,-80.0,40.0,-460.0,-13.043478260869568,-16.030534351145043,-74.78260869565217,-75.94936708860759,-77.51479289940829,-82.0754716981132,17.267935458583985,12.698527171452461,8.681056204462083,6.53456811015417,17.31817161983253,14.202449004039241,9.548514307417575,6.618894246448861
2008-11-25,9160.0,9330.0,8810.0,9030.0,7142.93359375,33102950,857.3900146484375,187.0200042724609,60.9000015258789,983.3200073242188,67.5385814544822,63.37055744930114,54.37447176642715,49.422792026595054,33.82348798454011,32.228621033941074,23.48282883976519,17.06875514188201,0.02580048739930132,-20.26737395830064,8786.0,8999.0,9509.5,10171.166666666666,0.9495767390504233,0.8878037589919217,39486437.5,34562177.5,216.85273165654698,202.917726591936,-371.6835184242027,-20.707070707070653,-58.46131379755148,-144.81620881806643,553.2130913929766,534.3681028729262,482.5712433357195,451.3525326824107,10806.735136742758,9509.5,8212.264863257242,230.0,570.0,20.0,-12.669245647969053,-19.374999999999996,-58.6734693877551,-67.0,-70.71005917159763,-76.65094339622642,16.43483207993114,12.5687118414916,8.701482163538808,6.522729363071971,16.35147270902444,14.057388991713562,9.558128769847947,6.6416313314807365
2008-11-26,9220.0,9500.0,9120.0,9460.0,7483.076171875,31013050,887.6799926757812,201.3000030517578,54.91999816894531,1029.780029296875,66.09867876828035,62.83753699591298,54.2578963011143,49.400093713495735,33.64032443222392,32.38818511235487,23.665838005728233,17.181625283138295,0.04652040092899028,43.20735674788495,8926.0,8984.0,9507.5,10153.166666666666,0.9950039442545359,0.9317290172195867,37793417.5,34650489.166666664,222.91791546676413,219.14393211960925,-314.50508142315266,44.33497536945776,-21.134681279589973,-111.87273604820673,547.2692991506211,532.2224994438287,482.3617226134575,451.55972676371726,10804.910883259425,9507.5,8210.089116740575,430.0,580.0,760.0,-10.246679316888041,-13.528336380255945,-29.943502824858758,-52.027027027027025,-57.98816568047338,-66.50943396226415,15.892725641387095,12.560289554223997,8.711823548513838,6.494430782290231,15.276323712560494,13.834693224014039,9.54528698928565,6.653751980159624
2008-11-27,9680.0,9740.0,9550.0,9700.0,7672.9189453125,26557750,,,,1063.47998046875,64.29805990257726,62.105952917663785,54.03509827356969,49.305537279439534,32.808653320677735,32.49412759080066,23.819792344819913,17.281035796951688,0.025053149146116414,103.40114534157483,9174.0,9006.0,9455.5,10143.5,1.0258579662630216,0.9562774190368216,36386062.5,34630025.833333336,237.69602202992633,240.59327670498632,-246.97775805853416,103.74531835205991,17.318072093086304,-79.79210800374385,528.1786349255768,523.8150827957011,478.9890272365665,449.65350757745375,10628.55541216091,9455.5,8282.44458783909,240.0,900.0,940.0,-5.642023346303504,-3.7698412698412676,-16.384180790960453,-43.91891891891892,-50.887573964497044,-58.70646766169154,15.55629757717606,12.530928591084553,8.682769377863583,6.462871433345073,14.766620428513642,13.505438043769267,9.501579904712663,6.651246886077206
2008-11-28,9720.0,9770.0,9590.0,9720.0,7688.73876953125,22543000,896.239990234375,198.2400054931641,55.27999877929688,1076.0699462890623,61.313199178509244,60.786088145929156,53.509680131770615,49.0078091959527,31.94785522994075,32.585707087761286,23.95642528879801,17.36035539536857,0.0020596513872311213,107.97335958634304,9342.0,9052.0,9414.5,10131.5,1.0324499442349566,0.959384099096876,34434530.0,34278251.666666664,274.3092741306721,265.89330065573324,-189.66173253857778,107.68518518518498,23.15420365680569,-74.78054537854399,503.30873243089275,512.3545800358444,474.0058767826238,446.65735749325984,10485.993817061022,9414.5,8343.006182938978,20.0,690.0,1260.0,-6.896551724137934,-2.9940119760479056,-3.8461538461538463,-43.24324324324324,-50.295857988165686,-58.0,15.4950141373041,12.464517327641325,8.62781359237579,6.444004158648899,14.353979018775389,13.172946805385262,9.454726672620303,6.646962829737525
2008-12-01,9710.0,9720.0,9490.0,9530.0,7538.44775390625,15856850,816.2100219726562,184.75,68.51000213623047,1058.6199951171877,58.675828854932675,59.57288569601276,53.024352373715054,48.73427814542475,31.26143851865421,32.620479639964316,24.10044567272248,17.427306055527016,-0.019740468258985632,80.43442180766735,9488.0,9104.0,9375.0,10109.333333333334,1.0165333333333333,0.9426932207860722,33024467.5,33894195.833333336,295.6858972971073,270.25877819688804,-157.75132242991094,79.36085219707032,12.588823581015795,-83.8273893651,483.78668011440044,502.9427607013162,469.93911216958,444.2500535211125,10365.222197287054,9375.0,8384.777802712946,-190.0,70.0,650.0,-12.246777163904232,-8.541266794625724,-16.025641025641026,-49.66216216216216,-55.91715976331361,-62.75,15.108020589927701,12.39174563422086,8.580945736234128,6.435744817969646,13.720771845984332,12.896379092074334,9.420032471368845,6.648062807189067
2008-12-02,9040.0,9240.0,9010.0,9080.0,7182.48486328125,24170850,848.8099975585938,185.69000244140625,62.97999954223633,1023.2000122070312,58.15326860469197,59.29912235119776,52.99661292334586,48.763452669937394,31.232653005682067,32.81004649272715,24.188583787837842,17.505982634732177,-0.04837088821912894,-2.3469997193540992,9498.0,9142.0,9315.0,10082.0,0.974771873322598,0.9006149573497322,32274640.0,33930159.166666664,304.45488157866913,260.653806617608,-166.84998889827875,-2.934707903780363,-45.55301296720079,-126.28083263145261,486.3733458205147,503.5113353446057,470.77346030008704,445.0917195931001,10220.394941448205,9315.0,8409.605058551795,-450.0,-620.0,280.0,-15.298507462686572,-12.524084778420042,-44.516129032258064,-64.86486486486486,-69.23076923076924,-74.0,14.946843209951417,12.506342467639644,8.57624954483704,6.4359516424541,13.42151528838256,12.834364041615272,9.439149753841003,6.674295163632444
2008-12-03,9080.0,9200.0,8710.0,8820.0,6976.8193359375,36099650,870.739990234375,198.07000732421875,60.72000122070313,1022.6699829101562,55.77446632014925,58.15081949352763,52.52750331830833,48.497748047172465,30.8688664719334,33.05595223800363,24.27525293436795,17.584043303011228,-0.029052274035776204,-36.45798235443458,9370.0,9148.0,9241.0,10048.333333333334,0.9544421599394005,0.877757505390612,32033450.0,33923372.5,311.02597363932824,266.97194455304617,-192.81789010400098,-37.78717406624381,-68.55289297243623,-140.79437724360787,486.63239254762084,503.0609574997855,471.0939026284189,445.59070048651006,10048.957919696317,9241.0,8433.042080303683,-260.0,-900.0,-210.0,-18.63468634686347,-13.188976377952756,-61.29032258064516,-73.64864864864865,-76.92307692307693,-80.5,14.82581110528455,12.792182258227918,8.572889747818907,6.436852608785569,13.708778588177188,12.893588252600159,9.489915784963024,6.715508115176658
2008-12-04,8920.0,8930.0,8540.0,8610.0,6810.70556640625,34990250,845.219970703125,186.63999938964844,63.63999938964844,1006.5399780273438,55.01629259583057,57.71779331639963,52.40471216599799,48.46066233753374,30.77913497930748,33.39787438542247,24.37571923380245,17.676590990821705,-0.024097408192657967,-72.18115833902135,9152.0,9163.0,9180.0,10012.833333333334,0.9379084967320261,0.8598964662017078,31847802.5,33720320.0,325.0766759675215,281.38634899872386,-227.7178937255303,-73.38345864661635,-91.41657734905328,-155.67879341039983,479.73007879421937,499.29225891645933,469.7423375846119,444.97302603666,9985.083846565065,9180.0,8374.916153434935,-210.0,-920.0,-850.0,-19.83240223463687,-8.888888888888891,-74.83870967741936,-80.74324324324324,-83.13609467455622,-85.75,15.169729577790948,13.280712620631007,8.578489302590022,6.442016186185095,14.274298287700429,13.016347175734023,9.557642425910899,6.764808388647193
2008-12-05,8510.0,8740.0,8510.0,8540.0,6755.3330078125,29513550,876.0700073242188,192.55999755859372,59.93000030517578,1028.1300048828123,52.953705673527956,56.66520272863944,51.96696822462459,48.21265581915663,30.768239576899703,33.75296395229884,24.472792588589506,17.758921024814825,-0.008163454025563545,-79.58009930721408,8916.0,9129.0,9117.5,9974.166666666666,0.9366602687140115,0.8562118806917872,30849112.5,33707900.833333336,323.5398857845609,298.9245799576164,-258.0501712782898,-80.16501650165026,-105.14039651924313,-158.74869608599067,461.8922160232037,490.3158502859107,465.7466319582017,442.5844368584748,9917.521874700937,9117.5,8317.478125299063,-70.0,-540.0,-1160.0,-21.36279926335175,6.218905472636815,-79.35483870967742,-83.6734693877551,-85.20710059171599,-87.5,15.679410569056756,13.758776083658418,8.58557038513333,6.4457815546028625,14.852813568746955,13.14664902683894,9.627389996879737,6.815070410699601
2008-12-08,8690.0,9300.0,8600.0,9280.0,7340.69140625,40352200,909.7000122070312,196.1499938964844,58.4900016784668,1105.050048828125,55.109870600307225,57.54769645929938,52.48651899835481,48.60073758392642,30.04660046985531,33.79732825593983,24.50409095073356,17.81450303418199,0.08310076705616654,2.413439738113444,8866.0,9177.0,9107.0,9947.833333333334,1.0189963764137477,0.9328664533315462,30595742.5,34380437.5,329.59072266871965,312.6383099829134,-219.84269447457518,5.523255813953436,-46.749791157451995,-112.7238052501685,483.1856291644034,499.305321943047,470.65085475889833,446.1112764489362,9892.572402773927,9107.0,8321.427597226073,740.0,460.0,-440.0,-14.548802946592998,5.936073059360725,-31.612903225806452,-61.8705035971223,-63.31360946745563,-69.0,15.551589046612715,13.85507144072589,8.604310774573054,6.429358685529289,13.983791206287849,12.981248253928658,9.620439335839842,6.830083699232977
