Date,Open,High,Low,Close,Adj Close,Volume,next_price,next_rtn,log_return,CCI,MA5,MA10,RASD5,RASD10,MACD,ATR,ub,middle,lb,MTM1,MTM3,ROC,WPR,S&P500,SOX,VIX,KOSPI
2005-01-04,9000.0,9020.0,8920.0,8940.0,6905.0556640625,14015000,6843.26318359375,-0.00666666666666671,,,,,,,,,,,,,,,,1188.050048828125,410.3599853515625,13.979999542236328,886.9000244140625
2005-01-05,8800.0,8860.0,8730.0,8860.0,6843.26318359375,23365000,6719.68408203125,0.006818181818181834,-0.008989156746757408,,,,,,,,,,,-80.0,,,,1183.739990234375,404.25,14.09000015258789,885.1900024414062
2005-01-06,8780.0,8910.0,8700.0,8700.0,6719.68408203125,17150000,6804.6455078125,-0.009111617312072884,-0.018223549668349937,,,,,,,,,,,-160.0,,,,1187.8900146484375,402.1400146484375,13.579999923706055,871.280029296875
2005-01-07,8820.0,8830.0,8710.0,8810.0,6804.6455078125,13615000,6766.0283203125,-0.0011337868480725266,0.012564400018620758,,,,,,,,,,,110.0,-130.0,,,1186.18994140625,407.55999755859375,13.489999771118164,870.8400268554688
2005-01-10,8840.0,8840.0,8750.0,8760.0,6766.0283203125,12505000,6827.8173828125,-0.009049773755656076,-0.0056912858161100865,,8814.0,,,,,,,,,-50.0,-100.0,,,1190.25,406.25,13.229999542236328,874.1799926757812
2005-01-11,8760.0,8840.0,8670.0,8840.0,6827.8173828125,27855000,6827.8173828125,0.009132420091324311,0.009090803203659154,,8794.0,,,,,,,,,80.0,140.0,,,1182.989990234375,396.19000244140625,13.1899995803833,884.2899780273438
2005-01-12,8870.0,8880.0,8800.0,8840.0,6827.8173828125,14720000,6858.712890625,-0.0033821871476887866,0.0,,8790.0,,,,,,,,,0.0,30.0,,,1187.699951171875,401.8299865722656,12.5600004196167,880.030029296875
2005-01-13,8840.0,8940.0,8820.0,8880.0,6858.712890625,23695000,7283.52001953125,0.004524886877828038,0.00451473962699138,,8826.0,,,,,,,,,40.0,120.0,,,1177.449951171875,396.1700134277344,12.84000015258789,885.5399780273438
2005-01-14,8800.0,9480.0,8790.0,9430.0,7283.52001953125,71900000,7607.91943359375,0.07159090909090904,0.060094465656603466,,8950.0,,95.36070917964514,,,,,,,550.0,590.0,,,1184.52001953125,403.1400146484375,12.430000305175781,905.0999755859375
2005-01-17,9800.0,9890.0,9650.0,9850.0,7607.91943359375,61795000,7507.5107421875,0.005102040816326481,0.04357547097388859,,9168.0,8991.0,160.4661294753362,,,,,,,420.0,1010.0,,,,,,923.0800170898438
2005-01-18,9800.0,9810.0,9690.0,9720.0,7507.5107421875,30240000,7414.8251953125,-0.008163265306122436,-0.0132857837560081,,9344.0,9069.0,232.5245836624171,,,,,,,-130.0,840.0,,,1195.97998046875,406.54998779296875,12.470000267028809,920.5700073242188
2005-01-19,9720.0,9770.0,9580.0,9600.0,7414.8251953125,22850000,7414.8251953125,-0.012345679012345734,-0.012422550892099024,,9496.0,9143.0,289.32633724741197,,,,,,,-120.0,170.0,,,1184.6300048828125,397.8900146484375,13.180000305175781,916.27001953125
2005-01-20,9600.0,9700.0,9510.0,9600.0,7414.8251953125,19270000,7507.5107421875,0.0,0.0,,9640.0,9233.0,309.33785172983437,,,,,,,0.0,-250.0,,,1175.4100341796875,394.80999755859375,13.829999923706055,909.3699951171875
2005-01-21,9500.0,9720.0,9500.0,9720.0,7507.5107421875,15030000,7538.404296875,0.023157894736842044,0.012422550892099062,83.84964890541077,9698.0,9324.0,279.31616775984196,187.3384384697436,,,,,,120.0,0.0,,-13.934426229508198,1167.8699951171875,389.6600036621094,14.359999656677246,919.6099853515625
2005-01-24,9650.0,9760.0,9550.0,9760.0,7538.404296875,19070000,7468.89404296875,0.011398963730570033,0.004106576173392002,77.6543931424118,9680.0,9424.0,211.12429966311691,185.79521456922663,,223.57142857142858,,,,40.0,160.0,,-10.655737704918034,1163.75,383.0400085449219,14.649999618530273,923.1099853515625
2005-01-25,9600.0,9700.0,9580.0,9670.0,7468.89404296875,18165000,7577.02294921875,0.007291666666666696,-0.009263592874846486,61.36762127410874,9670.0,9507.0,140.2753551783323,186.39996942037476,,220.4591836734694,,,,-90.0,70.0,,-18.0327868852459,1168.4100341796875,389.8699951171875,14.0600004196167,915.0999755859375
2005-01-26,9700.0,9870.0,9690.0,9810.0,7577.02294921875,24885000,7600.1953125,0.01134020618556697,0.014373436711125207,74.11905576462539,9712.0,9604.0,87.24013046965186,188.28323385853201,,218.99781341107874,,,,140.0,90.0,,-6.557377049180328,1174.0699462890625,400.05999755859375,13.4399995803833,927.0
2005-01-27,9900.0,9900.0,9810.0,9840.0,7600.1953125,19990000,7553.85302734375,-0.0060606060606061,0.0030535742304280042,76.44599090437396,9760.0,9700.0,71.46707703595803,190.4024643828963,,209.78368388171597,,,,30.0,80.0,,-4.878048780487805,1174.550048828125,403.6700134277344,13.239999771118164,924.8699951171875
2005-01-28,9830.0,9830.0,9600.0,9780.0,7553.85302734375,14220000,7646.53759765625,-0.0050864699898270915,-0.006116178143269527,51.12723134912163,9772.0,9735.0,64.41117493913214,171.86367134948713,,211.9419921758791,,,,-60.0,110.0,,-9.75609756097561,1171.3599853515625,399.4599914550781,13.239999771118164,921.5900268554688
2005-01-31,9760.0,9900.0,9680.0,9900.0,7646.53759765625,16465000,7592.47119140625,0.014344262295082011,0.01219517593789689,69.46564885496178,9800.0,9740.0,66.25616072631473,138.69023019471592,,212.5175641633163,10267.885172750528,9365.5,8463.114827249472,120.0,90.0,,-0.0,1181.27001953125,403.9599914550781,12.819999694824219,932.7000122070312
2005-02-01,9900.0,9970.0,9830.0,9830.0,7592.47119140625,21855000,7577.02294921875,-0.007070707070707116,-0.007095820188152452,91.34241885575075,9832.0,9751.0,61.420958484689365,100.84815683151092,,207.33773815165085,10311.842558321574,9410.0,8508.157441678426,-70.0,-10.0,,-11.864406779661016,1189.4100341796875,408.4599914550781,12.029999732971191,923.6900024414062
2005-02-02,9830.0,9880.0,9730.0,9810.0,7577.02294921875,19750000,7661.9853515625,-0.0020345879959308144,-0.0020367518369029205,60.611696631535445,9832.0,9772.0,54.861076612887565,71.0506035412698,,203.24218542653293,10338.292257005021,9457.5,8576.707742994979,-20.0,30.0,,-13.559322033898304,1193.18994140625,405.8299865722656,11.65999984741211,921.4400024414062
2005-02-03,9720.0,9940.0,9720.0,9920.0,7661.9853515625,17445000,7654.2607421875,0.020576131687242816,0.011150762702345144,92.76248725789921,9848.0,9804.0,53.35102744001595,62.409052237987076,,204.43917218178058,10348.518674488712,9518.5,8688.481325511288,110.0,20.0,,-10.638297872340425,1189.8900146484375,400.70001220703125,11.789999961853027,928.7899780273438
2005-02-04,9880.0,9970.0,9860.0,9910.0,7654.2607421875,12855000,7878.25146484375,0.0030364372469635637,-0.0010086818901526885,118.60036832412575,9874.0,9823.0,50.79718168082262,57.60417830997746,,197.69351702593912,10352.660445607964,9573.5,8794.339554392036,-10.0,80.0,,-12.76595744680851,1203.030029296875,418.1600036621094,11.210000038146973,933.5499877929688
2005-02-07,10120.0,10240.0,10060.0,10200.0,7878.25146484375,33935000,7878.25146484375,0.007905138339920903,0.028843531365986663,228.98550724637752,9934.0,9867.0,63.52560685677688,64.89088379154589,,207.1439800955149,10375.225290777289,9645.5,8915.774709222711,290.0,390.0,,-5.405405405405405,1201.719970703125,418.3399963378906,11.729999542236328,949.1900024414062
2005-02-08,10200.0,10200.0,10200.0,10200.0,7878.25146484375,0,7816.462890625,0.0,0.0,194.54870420017875,10008.0,9920.0,87.86957559863492,74.64526704166222,,192.34798151726383,10381.130886044077,9713.5,9045.869113955923,0.0,280.0,,-5.405405405405405,1202.300048828125,427.489990234375,11.600000381469727,
2005-02-11,10100.0,10180.0,10020.0,10120.0,7816.462890625,25885000,7986.38330078125,0.001980198019801982,-0.007873847468252943,120.29206996094337,10070.0,9951.0,105.914413132382,80.38774487263485,,191.46598283745928,10334.092310403224,9777.5,9220.907689596776,-80.0,210.0,,-16.216216216216214,1205.300048828125,435.5199890136719,11.430000305175781,947.22998046875
2005-02-14,10260.0,10440.0,10200.0,10340.0,7986.38330078125,28265000,8017.28125,0.007797270955165692,0.02150586762619416,168.38888888888908,10154.0,10001.0,123.44240910134951,88.39671827068281,,200.64698406335506,10287.14516486502,9850.5,9413.85483513498,220.0,140.0,,-11.235955056179774,1206.1400146484375,436.2200012207031,11.520000457763672,964.7899780273438
2005-02-15,10400.0,10420.0,10220.0,10380.0,8017.28125,26745000,8032.7255859375,-0.0019230769230769162,0.0038613640659288595,132.44254409406707,10248.0,10061.0,133.81058109704423,92.3038813889335,,200.60077091597256,10347.826633271086,9898.0,9448.173366728914,40.0,180.0,,-6.976744186046512,1210.1199951171875,439.239990234375,11.270000457763672,968.8800048828125
2005-02-16,10440.0,10620.0,10360.0,10400.0,8032.7255859375,24010000,7986.38330078125,-0.003831417624521105,0.001924527617000313,138.3877159309018,10288.0,10111.0,127.70101016335843,95.61330851006772,,204.8435729934031,10424.75845010375,9925.5,9426.24154989625,20.0,280.0,,-21.568627450980394,1210.3399658203125,435.5299987792969,11.100000381469727,971.5599975585938
2005-02-17,10340.0,10440.0,10300.0,10340.0,7986.38330078125,17510000,8140.85791015625,0.0,-0.005785891682929127,90.83063646170459,10316.0,10162.0,115.56075342421138,101.71516451142323,,200.21188920816002,10477.394423083988,9956.5,9435.605576916012,-60.0,0.0,,-27.450980392156865,1200.75,429.7799987792969,11.770000457763672,972.5599975585938
2005-02-18,10360.0,10540.0,10280.0,10540.0,8140.85791015625,18355000,8156.306640625,0.01737451737451745,0.01915756474802073,102.72799681401892,10400.0,10235.0,104.32741372562126,105.12091342900169,,204.4824685504343,10555.92284529154,10003.5,9451.07715470846,200.0,160.0,,-7.843137254901961,1201.5899658203125,427.7300109863281,11.180000305175781,984.0999755859375
2005-02-21,10600.0,10640.0,10480.0,10560.0,8156.306640625,23430000,8063.623046875,-0.0037735849056603765,0.001895880114356456,118.0052334943641,10444.0,10299.0,93.89199500065811,108.6672020510039,,201.30514936826043,10621.87794487515,10051.5,9481.12205512485,20.0,160.0,,-8.333333333333334,,,,988.7100219726562
2005-02-22,10560.0,10580.0,10360.0,10440.0,8063.623046875,17855000,7893.69921875,-0.011363636363636354,-0.01142848388606742,78.1078107810783,10456.0,10352.0,91.19217882640152,112.50137996172296,362.71010381936685,202.64049584195612,10660.52268715994,10087.5,9514.47731284006,-120.0,100.0,,-21.73913043478261,1184.1600341796875,425.7900085449219,13.140000343322754,977.7999877929688
2005-02-23,10280.0,10320.0,10180.0,10220.0,7893.69921875,19745000,8017.28125,-0.005836575875486361,-0.021298091057063342,2.6515151515151802,10420.0,10354.0,94.76617610371838,111.23359313353849,330.76941896449716,206.73760328181638,10665.746791976324,10110.5,9555.253208023676,-220.0,-320.0,,-45.652173913043484,1190.800048828125,424.0199890136719,12.390000343322754,968.4299926757812
2005-02-24,10200.0,10400.0,10140.0,10380.0,8017.28125,20985000,8063.623046875,0.01764705882352935,0.01553449414668243,16.04414261460059,10428.0,10372.0,99.22838120326324,107.39456731373738,314.7387465686352,210.54206019025807,10674.18178688781,10146.0,9617.81821311219,160.0,-180.0,,-28.260869565217394,1200.199951171875,434.1499938964844,11.569999694824219,987.0999755859375
2005-02-25,10480.0,10580.0,10420.0,10440.0,8063.623046875,20880000,8140.85791015625,-0.003816793893129722,0.005763596910380688,83.13090418353575,10408.0,10404.0,106.61847407655151,105.47294390108645,303.37866139730613,209.78905589095393,10696.840928485326,10177.5,9658.159071514674,60.0,0.0,,-25.641025641025642,1211.3699951171875,443.70001220703125,11.489999771118164,996.9500122070312
2005-02-28,10600.0,10620.0,10420.0,10540.0,8140.85791015625,27705000,8140.85791015625,-0.005660377358490565,0.00953260377171097,98.62258953167945,10404.0,10424.0,109.91268925554839,101.90234212810333,298.9982110619658,209.08983761302866,10730.491312668466,10212.5,9694.508687331534,100.0,320.0,,-16.129032258064516,1203.5999755859375,437.2300109863281,12.079999923706055,1011.3599853515625
2005-03-01,10540.0,10540.0,10540.0,10540.0,8140.85791015625,0,7986.38330078125,0.0,0.0,91.66666666666642,10424.0,10440.0,117.03226592645827,104.11222237642997,292.1588472828589,194.15484921209804,10747.067215993968,10250.5,9753.932784006032,0.0,160.0,,-16.129032258064516,1210.4100341796875,447.04998779296875,12.039999961853027,
2005-03-02,10500.0,10560.0,10340.0,10340.0,7986.38330078125,27425000,8017.28125,-0.015238095238095273,-0.019157564748020692,10.035842293906914,10448.0,10434.0,107.92473063864205,101.3454533711803,267.51650988004985,196.00093141123392,10743.323746215077,10272.5,9801.676253784923,-200.0,-100.0,,-48.387096774193544,1210.0799560546875,440.010009765625,12.5,1007.47998046875
2005-03-03,10300.0,10520.0,10240.0,10380.0,8017.28125,30335000,7878.25146484375,0.007766990291262044,0.0038613640659288595,-31.53692614770465,10448.0,10438.0,99.63590268337143,99.43214194331742,248.35209727237816,202.00086488186005,10726.380112106557,10300.0,9873.619887893443,40.0,-160.0,,-52.0,1210.469970703125,434.4200134277344,12.930000305175781,1010.9199829101562
2005-03-04,10340.0,10340.0,10160.0,10200.0,7878.25146484375,24410000,7831.90869140625,-0.013539651837524147,-0.01749338422387005,-136.84486373165635,10400.0,10404.0,103.29376347296991,104.95611877476078,216.14804640001603,203.2865173902986,10685.913700617211,10319.5,9953.086299382789,-180.0,-340.0,,-88.0,1222.1199951171875,433.3800048828125,11.9399995803833,1012.9600219726562
2005-03-07,10300.0,10300.0,10000.0,10140.0,7831.90869140625,29515000,7754.6689453125,-0.01553398058252431,-0.005899737163363083,-163.20921985815767,10320.0,10362.0,110.38956665591313,110.15112795573084,183.66740202537403,210.19462329099156,10659.588134091766,10330.5,10001.411865908234,-60.0,-200.0,,-78.125,1225.31005859375,441.5400085449219,12.260000228881836,1007.5
2005-03-08,10140.0,10160.0,10000.0,10040.0,7754.6689453125,26380000,7723.77490234375,-0.009861932938856066,-0.009911140234781396,-163.9011799410026,10220.0,10322.0,111.77526901628717,114.40376747137279,148.1493199423876,206.60929305592072,10636.406078762606,10337.0,10037.593921237394,-100.0,-340.0,,-93.75,1219.4300537109375,435.44000244140625,12.399999618530273,1000.280029296875
2005-03-09,9980.0,10000.0,9830.0,10000.0,7723.77490234375,24890000,7716.05029296875,0.002004008016031955,-0.0039918850109092385,-168.12536106296977,10152.0,10300.0,122.30314534969027,115.11393799416624,115.44256822560419,206.85148640906922,10655.94376419078,10327.0,9998.05623580922,-40.0,-200.0,,-79.01234567901236,1207.010009765625,434.3299865722656,12.699999809265137,1008.7899780273438
2005-03-10,10060.0,10160.0,9990.0,9990.0,7716.05029296875,31630000,8017.28125,-0.006958250497017926,-0.0010006084812211509,-103.50631136044906,10074.0,10261.0,122.45929113177256,111.0475969075721,87.70431467854542,204.21923737985,10673.222581286915,10316.5,9959.777418713085,-10.0,-150.0,,-80.24691358024691,1209.25,440.4599914550781,12.489999771118164,998.6599731445312
2005-03-11,10140.0,10380.0,10080.0,10380.0,8017.28125,32010000,7878.25146484375,0.023668639053254337,0.038296755114144855,-4.444444444444519,10110.0,10255.0,125.67040932036718,114.48208639666866,96.08369649006818,217.48929185271786,10675.417620250833,10329.5,9983.582379749167,390.0,340.0,,-30.379746835443036,1200.0799560546875,427.8800048828125,12.800000190734863,1022.7899780273438
2005-03-14,10260.0,10320.0,10160.0,10200.0,7878.25146484375,20845000,7754.6689453125,-0.005847953216374324,-0.01749338422387005,-21.636463481604984,10122.0,10221.0,127.38996904934382,118.8897678526286,87.19479396074712,217.6686281489523,10672.921175159265,10322.5,9972.078824840735,-180.0,200.0,,-53.164556962025316,1206.8299560546875,430.25,12.390000343322754,1019.6900024414062
