Date,Open,High,Low,Close,Adj Close,Volume,next_price,next_rtn,log_return,CCI,MA5,MA10,RASD5,RASD10,MACD,ATR,ub,middle,lb,MTM1,MTM3,ROC,WPR,S&P500,SOX,VIX,KOSPI
2005-03-02,47800.0,49100.0,46750.0,46900.0,35664.80078125,565500,35208.54296875,-0.01882845188284521,-0.0021301061613343826,86.15282894115441,46570.0,46040.0,571.6188021425902,1185.5239744324863,1787.072390269088,1317.7953128453778,49474.42482125532,42955.0,36435.57517874468,-100.0,750.0,,-22.68041237113402,1210.0799560546875,440.010009765625,12.5,1007.47998046875
2005-03-03,46700.0,46900.0,45450.0,46300.0,35208.54296875,233700,34828.31640625,-0.008565310492505307,-0.012875478747436227,42.703349282296635,46670.0,46385.0,534.2711172965852,1118.0118840053503,1747.3327644812307,1327.2385047849937,49677.22945709372,43347.5,37017.77054290628,-600.0,-700.0,,-30.601092896174862,1210.469970703125,434.4200134277344,12.930000305175781,1010.9199829101562
2005-03-04,46500.0,46850.0,45700.0,45800.0,34828.31640625,278300,35664.80078125,-0.01505376344086018,-0.010858005384419602,32.76897474857113,46600.0,46365.0,519.2076086984098,965.9763452375006,1656.3990660493582,1314.5786115860653,49756.344735287705,43695.0,37633.655264712295,-500.0,-1200.0,,-39.053254437869825,1222.1199951171875,433.3800048828125,11.9399995803833,1012.9600219726562
2005-03-07,45900.0,46900.0,45300.0,46900.0,35664.80078125,455900,34676.23046875,0.02178649237472774,0.023733484131855817,35.38196438828292,46580.0,46365.0,495.3658339347515,770.4164687368751,1654.0276605423423,1334.9658536156319,49957.97038852224,44065.0,38172.02961147776,1100.0,0.0,,-26.50602409638554,1225.31005859375,441.5400085449219,12.260000228881836,1007.5
2005-03-08,46900.0,46900.0,45500.0,45600.0,34676.23046875,238300,34676.23046875,-0.02771855010660984,-0.028109778549025397,-3.1800113571826913,46300.0,46275.0,469.57427837814976,613.9683392105345,1529.6166999822308,1339.6111497859438,49907.002799349124,44370.0,38832.997200650876,-1300.0,-700.0,,-49.645390070921984,1219.4300537109375,435.44000244140625,12.399999618530273,1000.280029296875
2005-03-09,44700.0,45600.0,44250.0,45600.0,34676.23046875,366600,34524.140625,0.020134228187919545,0.0,-120.65238370970752,46040.0,46305.0,469.7342784293498,520.6765402859703,1414.712195839893,1340.3532105155193,49802.72301412394,44660.0,39517.27698587606,0.0,-200.0,,-60.869565217391305,1207.010009765625,434.3299865722656,12.699999809265137,1008.7899780273438
2005-03-10,46000.0,46000.0,44850.0,45400.0,34524.140625,393200,34638.203125,-0.013043478260869601,-0.004395643729420612,-91.08008532092147,45860.0,46265.0,503.11917315333915,518.6951452249625,1292.6108071718045,1326.7565526215535,49578.922288635586,44940.0,40301.077711364414,-200.0,-1500.0,,-69.81132075471699,1209.25,440.4599914550781,12.489999771118164,998.6599731445312
2005-03-11,45100.0,45800.0,45100.0,45550.0,34638.203125,240800,33421.5,0.009977827050997812,0.0032984019114148605,-71.50537634408556,45810.0,46205.0,517.6022987417726,518.4049537200916,1194.182530498263,1281.9882274342997,49235.92258713628,45225.0,41214.07741286372,150.0,-50.0,,-66.98113207547169,1200.0799560546875,427.8800048828125,12.800000190734863,1022.7899780273438
2005-03-14,45000.0,45000.0,43500.0,43950.0,33421.5,607900,32242.810546875,-0.023333333333333317,-0.03575780405048599,-170.016181229772,45220.0,45900.0,553.012193191417,524.1890135630847,975.8221139534871,1336.8462111889926,48848.38963918061,45395.0,41941.61036081939,-1600.0,-1650.0,,-91.96428571428571,1206.8299560546875,430.25,12.390000343322754,1019.6900024414062
2005-03-15,43950.0,44000.0,41900.0,42400.0,32242.810546875,871400,32318.85546875,-0.03526734926052333,-0.03590431585303557,-226.4336917562719,44580.0,45440.0,694.7860982664508,582.1801883223008,669.9748119431533,1391.3571961040645,48526.70313617851,45480.0,42433.29686382149,-1550.0,-3000.0,,-93.05555555555556,1197.75,421.1199951171875,13.149999618530273,993.1300048828125
2005-03-16,42400.0,42950.0,41500.0,42500.0,32318.85546875,357700,31596.423828125,0.002358490566037652,0.0023557309386657444,-188.3174791914386,43960.0,45000.0,865.5123340102879,667.6233062198193,430.6930247619093,1395.545967810917,48382.58624324229,45520.0,42657.41375675771,100.0,-3050.0,,-86.84210526315789,1188.0699462890625,416.9200134277344,13.489999771118164,993.1300048828125
2005-03-17,41600.0,42000.0,41000.0,41550.0,31596.423828125,462100,31406.318359375,-0.0012019230769231282,-0.022606876356448605,-169.6920014053162,43190.0,44525.0,1040.4299789673973,771.7745760603686,162.5298806767605,1403.0069701101372,48602.04623416943,45455.0,42307.95376583057,-950.0,-2400.0,,-93.20987654320987,1190.2099609375,417.79998779296875,13.289999961853027,980.0499877929688
2005-03-18,40600.0,41600.0,40600.0,41300.0,31406.318359375,463600,31178.19140625,0.01724137931034475,-0.006034849884618816,-140.25250040990326,42340.0,44075.0,1116.5019179613807,817.0521083515773,-69.3646610500873,1374.220757959413,48836.13052861757,45220.0,41603.86947138243,-250.0,-1100.0,,-91.76470588235294,1189.6500244140625,414.1300048828125,13.140000343322754,979.719970703125
2005-03-21,40900.0,41300.0,40450.0,41000.0,31178.19140625,355200,31444.349609375,0.0024449877750611915,-0.0072902372917623415,-120.40332147093716,41750.0,43485.0,1108.3244658586184,830.6683295250183,-274.1895622771044,1336.7764181051693,48890.539055412264,44925.0,40959.460944587736,-300.0,-1500.0,,-93.64161849710983,1183.780029296875,413.4100036621094,13.609999656677246,979.27001953125
2005-03-22,40800.0,41600.0,40500.0,41350.0,31444.349609375,470800,30569.833984375,0.013480392156862697,0.008500447329964312,-94.5240591867645,41540.0,43060.0,960.731096344048,827.7585973052499,-403.620016944682,1319.863816811943,48853.222757183044,44667.5,40481.777242816956,350.0,-200.0,,-86.04651162790698,1171.7099609375,410.0899963378906,14.270000457763672,980.4099731445312
2005-03-23,40800.0,40900.0,40100.0,40200.0,30569.833984375,437000,30835.99609375,-0.014705882352941124,-0.028205599129611087,-101.50361257566878,41080.0,42520.0,784.7088574632187,825.1105957367538,-592.1638772461301,1314.8735441825186,49013.79057982649,44412.5,39811.20942017351,-1150.0,-1100.0,,-98.52941176470588,1172.530029296875,414.8599853515625,14.0600004196167,966.8099975585938
2005-03-24,40200.0,40850.0,39900.0,40550.0,30835.99609375,300500,30835.99609375,0.008706467661691475,0.008669006702187369,-88.25192220714615,40880.0,42035.0,591.4377043336135,815.9338416505059,-705.2148917017184,1288.8111481694816,48997.164119358866,44150.0,39302.835880641134,350.0,-450.0,,-90.71428571428571,1171.4200439453125,415.8800048828125,13.420000076293945,956.3300170898438
2005-03-25,40500.0,41300.0,40500.0,40550.0,30835.99609375,174800,31520.388671875,0.0012345679012346622,0.0,-69.32022020164555,40730.0,41535.0,485.5338082987452,801.0178631300635,-785.7509868825728,1253.8960661573758,48867.33929206333,43870.0,38872.66070793667,0.0,-800.0,,-90.71428571428571,,,,965.2999877929688
2005-03-28,40800.0,41800.0,40800.0,41450.0,31520.388671875,228800,31178.19140625,0.01593137254901955,0.02195188395537958,-42.03577512776848,40820.0,41285.0,464.17325170508855,786.248858781854,-768.099768156666,1253.617775717563,48478.93786412966,43592.5,38706.06213587034,900.0,1250.0,,-74.59016393442623,1174.280029296875,415.5,13.75,977.7000122070312
2005-03-29,41500.0,41800.0,40600.0,41000.0,31178.19140625,261100,30950.056640625,-0.012048192771084376,-0.010915738857920108,-44.69595553932936,40750.0,41145.0,448.4056606975334,704.5683785207913,-781.4146279223278,1249.7879345948802,48040.05463370355,43292.5,38544.94536629645,-450.0,450.0,,-81.9672131147541,1165.3599853515625,410.1600036621094,14.489999771118164,958.9600219726562
2005-03-30,41000.0,41250.0,40450.0,40700.0,30950.056640625,164500,31178.19140625,-0.007317073170731714,-0.007344027818644229,-56.59604953433689,40850.0,40965.0,422.0322213148994,603.3705393890597,-806.873112035908,1217.66022498096,47553.74436012778,42982.5,38411.25563987222,-300.0,150.0,,-86.44067796610169,1181.4100341796875,419.6600036621094,13.640000343322754,955.4500122070312
2005-03-31,41200.0,41700.0,40700.0,41000.0,31178.19140625,309700,31102.1328125,-0.004854368932038833,0.007344027818644276,-27.49645054425051,40940.0,40910.0,395.12680505123996,493.28225469242733,-793.6924587113899,1202.1130660537488,47099.31183986716,42717.5,38335.68816013284,300.0,-450.0,-1.0856453558504175,-78.43137254901961,1180.5899658203125,416.989990234375,14.020000457763672,965.6799926757812
2005-04-01,40650.0,41250.0,40450.0,40900.0,31102.1328125,488200,30417.74609375,0.006150061500614923,-0.0024424610024255554,-48.38467317806317,41010.0,40870.0,364.12976832296243,424.8317883108545,-782.2980156940393,1173.3907041927669,46682.069455419405,42472.5,38262.930544580595,-100.0,-100.0,-1.3268998793727338,-75.60975609756098,1172.9200439453125,411.2200012207031,14.09000015258789,981.9000244140625
2005-04-04,40550.0,41300.0,39950.0,40000.0,30417.74609375,480500,30417.74609375,-0.013563501849568449,-0.02225020483530314,-110.67961165048752,40720.0,40770.0,341.08367339231353,402.62846254870175,-836.2505402166935,1186.0056538932836,45941.48413735558,42127.5,38313.51586264442,-900.0,-700.0,-5.213270142180093,-96.72131147540983,1176.1199951171875,409.4200134277344,14.109999656677246,982.5
2005-04-05,40000.0,40000.0,40000.0,40000.0,30417.74609375,0,31064.123046875,0.0,0.0,-172.0298710115457,40520.0,40635.0,341.68284437886393,395.0442525381994,-868.9911159513431,1101.2909643294777,45414.918534458775,41847.5,38280.081465541225,0.0,-1000.0,-3.730445246690739,-95.23809523809524,1181.3900146484375,409.9100036621094,13.680000305175781,
2005-04-06,40200.0,41000.0,39850.0,40850.0,31064.123046875,340000,31178.19140625,0.016169154228855787,0.021027362319342206,-49.02823615695288,40550.0,40700.0,363.60503719800533,392.8186292564531,-816.9332637098196,1104.7701811630864,44753.81933323148,41610.0,38466.18066676852,850.0,-50.0,-0.8495145631068013,-48.717948717948715,1184.0699462890625,410.8699951171875,13.149999618530273,988.0
2005-04-07,40550.0,41150.0,40450.0,41000.0,31178.19140625,495700,31178.19140625,0.011097410604192337,0.003665303518386493,21.446577467516658,40550.0,40745.0,392.1639746771731,393.64538986420723,-754.8716043899985,1075.858025365723,44015.18570771669,41390.0,38764.81429228331,150.0,1000.0,-0.4854368932038833,-41.02564102564103,1191.1400146484375,418.9700012207031,12.329999923706055,988.9000244140625
2005-04-08,41200.0,42000.0,40800.0,41000.0,31178.19140625,315900,30912.03515625,-0.004854368932038833,0.0,100.14524328249557,40570.0,40790.0,436.7341478782749,400.4319581006194,-697.6452718244327,1084.7253092681715,42966.35004920032,41162.5,39358.64995079968,0.0,1000.0,1.990049751243772,-46.51162790697674,1181.199951171875,416.95001220703125,12.619999885559082,992.1699829101562
2005-04-11,40850.0,41000.0,40600.0,40650.0,30912.03515625,231600,30455.76171875,-0.004895960832313362,-0.008573261685725002,-4.341085271321015,40700.0,40710.0,436.04000451859673,388.56183895545587,-672.7796805343241,1035.8163586061594,42279.48088909312,40997.5,39715.51911090688,-350.0,-200.0,2.9113924050632844,-62.7906976744186,1181.2099609375,413.6099853515625,11.979999542236328,985.9400024414062
2005-04-12,40550.0,40850.0,40000.0,40050.0,30455.76171875,380400,30759.947265625,-0.012330456226880449,-0.014870400067692998,-102.41327300151255,40710.0,40615.0,419.77756512879085,380.73020475382816,-693.4943348735978,1022.5437615628623,42052.348071180226,40880.0,39707.651928819774,-600.0,-950.0,0.881612090680095,-90.69767441860465,1187.760009765625,413.1400146484375,11.300000190734863,981.7899780273438
2005-04-13,40450.0,40650.0,40050.0,40450.0,30759.947265625,153100,29657.294921875,0.0,0.00993823499165573,-82.0312500000038,40630.0,40590.0,401.1665311118656,382.38578415493623,-669.911863659363,992.3620643083722,41696.45320881969,40777.5,39858.54679118031,400.0,-550.0,0.6218905472636926,-72.09302325581395,1173.7900390625,401.92999267578125,13.3100004196167,981.3099975585938
2005-04-14,40300.0,40450.0,39000.0,39000.0,29657.294921875,463500,29809.380859375,-0.032258064516129004,-0.036505300607665804,-194.05360134003666,40230.0,40390.0,448.3256307251536,420.244802701164,-759.4707609854231,1025.0504882863456,41786.66177907062,40650.0,39513.33822092938,-1450.0,-1650.0,-3.4653465346534684,-100.0,1162.050048828125,395.7099914550781,14.529999732971191,953.9199829101562
2005-04-15,39050.0,39450.0,39000.0,39200.0,29809.380859375,322900,29201.0390625,0.003841229193341844,0.005115008266094995,-184.531590413945,39870.0,40220.0,486.7540629077281,461.74410539300214,-805.0286348336449,983.9754534087496,41803.530889569265,40545.0,39286.469110430735,200.0,-850.0,-3.2098765432098775,-93.33333333333333,1142.6199951171875,382.6400146484375,17.739999771118164,947.219970703125
2005-04-18,39000.0,39100.0,38250.0,38400.0,29201.0390625,353900,29315.099609375,-0.01538461538461533,-0.020618844939580487,-200.31189083820675,39420.0,40060.0,559.7826931984598,497.911348858529,-895.3656740613515,981.5486353081245,41962.611062250464,40415.0,38867.388937749536,-800.0,-2050.0,-2.0408163265306145,-96.0,1145.97998046875,385.8500061035156,16.559999465942383,925.0
2005-04-19,38300.0,38900.0,38300.0,38550.0,29315.099609375,158700,30037.51953125,0.006527415143603221,0.003898435334919026,-148.4393614486546,39120.0,39915.0,634.0933888121706,526.9354769704814,-943.9731472561543,954.2951613575442,41959.4880527923,40275.0,38590.5119472077,150.0,-450.0,-0.12953367875647714,-92.0,1152.780029296875,392.55999755859375,14.960000038146973,932.4500122070312
2005-04-20,38600.0,39500.0,38400.0,39500.0,30037.51953125,177800,30151.587890625,0.023316062176165886,0.024344522983017026,-80.78160919540258,38930.0,39780.0,643.7596643015092,522.4630977066881,-895.5149208730945,964.7026498320054,41958.02211860034,40240.0,38521.97788139966,950.0,300.0,1.8041237113401998,-66.66666666666667,1137.5,383.9700012207031,16.920000076293945,937.3599853515625
2005-04-21,38700.0,39800.0,38450.0,39650.0,30151.587890625,120900,30151.587890625,0.02454780361757103,0.0037903368508355136,-55.37265660722552,39060.0,39645.0,606.547455456905,527.43654309103,-835.3779637824045,992.2238891297193,41925.28899320316,40195.0,38464.71100679684,150.0,1250.0,2.9870129870129825,-62.666666666666664,1159.949951171875,394.7200012207031,14.40999984741211,939.1400146484375
2005-04-22,39950.0,40050.0,39300.0,39650.0,30151.587890625,355000,30113.564453125,-0.007509386733416723,0.0,-18.142076502733435,39150.0,39510.0,585.5715640409492,536.1628134743393,-778.7421374146797,974.9221827633108,41887.814719698275,40150.0,38412.185280301725,0.0,1100.0,2.454780361757103,-62.666666666666664,1152.1199951171875,389.3500061035156,15.380000114440918,940.7899780273438
2005-04-25,39750.0,40000.0,39050.0,39600.0,30113.564453125,129100,29657.294921875,-0.0037735849056603765,-0.0012618716145799654,-25.613710050949987,39390.0,39405.0,522.6888005591779,541.2357468788194,-729.483388694498,973.1420268516458,41703.1837484766,40057.5,38411.8162515234,-50.0,100.0,2.590673575129543,-64.0,1162.0999755859375,391.44000244140625,14.619999885559082,946.1699829101562
2005-04-26,39600.0,40050.0,38950.0,39000.0,29657.294921875,215700,29201.0390625,-0.015151515151515138,-0.015267586880706249,-39.54802259887039,39480.0,39300.0,426.7885146073287,530.4409517097503,-730.4403988004051,982.2033106479568,41605.00569043023,39957.5,38309.99430956977,-600.0,-650.0,2.2280471821756187,-80.0,1151.8299560546875,388.6199951171875,14.90999984741211,944.4600219726562
